GUID,ifc_type,material,quantity,unit,unit_price,line_total,trade_group,note
2Az8t8nqb9NxbeJ36pqfeD,IfcWallStandardCase,Plasterboard,2.6449,m2,9.0,23.8,Finishes,
33emTEO_501u9yrN6HtJIR,IfcWallStandardCase,Metal - Stud Layer,0.0337,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJIR,IfcWallStandardCase,Plasterboard,0.8872,m2,9.0,7.99,Finishes,
31$_5GWU50XveZ1tV80F0X,IfcWallStandardCase,Metal - Stud Layer,0.0614,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80F0X,IfcWallStandardCase,Plasterboard,1.6161,m2,9.0,14.54,Finishes,
1Uma8nuu1Frxm4jZQJyUoK,IfcWallStandardCase,Metal - Stud Layer,0.0491,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUoK,IfcWallStandardCase,Plasterboard,1.2912,m2,9.0,11.62,Finishes,
33emTEO_501u9yrN6HtJGM,IfcWallStandardCase,Metal - Stud Layer,0.0347,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJGM,IfcWallStandardCase,Plasterboard,0.9138,m2,9.0,8.22,Finishes,
1_kJADXP57cwJc67yqIL_l,IfcWallStandardCase,Metal - Stud Layer,0.0459,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL_l,IfcWallStandardCase,Plasterboard,1.2079,m2,9.0,10.87,Finishes,
33emTEO_501u9yrN6HtGWU,IfcWallStandardCase,Metal - Stud Layer,0.0374,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGWU,IfcWallStandardCase,Plasterboard,0.9852,m2,9.0,8.87,Finishes,
1_kJADXP57cwJc67yqILFN,IfcWallStandardCase,Metal - Stud Layer,0.7509,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILFN,IfcWallStandardCase,Plasterboard,19.7601,m2,9.0,177.84,Finishes,
33emTEO_501u9yrN6HtGES,IfcWallStandardCase,Metal - Stud Layer,0.1263,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGES,IfcWallStandardCase,Plasterboard,3.3233,m2,9.0,29.91,Finishes,
33emTEO_501u9yrN6HtJ9F,IfcWallStandardCase,Metal - Stud Layer,0.0484,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ9F,IfcWallStandardCase,Plasterboard,1.2745,m2,9.0,11.47,Finishes,
33emTEO_501u9yrN6HtG2L,IfcWallStandardCase,Metal - Stud Layer,0.0691,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG2L,IfcWallStandardCase,Plasterboard,1.8191,m2,9.0,16.37,Finishes,
33emTEO_501u9yrN6HtJVQ,IfcWallStandardCase,Metal - Stud Layer,0.0343,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJVQ,IfcWallStandardCase,Plasterboard,0.9031,m2,9.0,8.13,Finishes,
1Uma8nuu1Frxm4jZQJyUnC,IfcWallStandardCase,Metal - Stud Layer,0.057,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUnC,IfcWallStandardCase,Plasterboard,1.4995,m2,9.0,13.5,Finishes,
2Az8t8nqb9NxbeJ36pqgt2,IfcWallStandardCase,Metal - Stud Layer,0.0547,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqgt2,IfcWallStandardCase,Plasterboard,1.4399,m2,9.0,12.96,Finishes,
31$_5GWU50XveZ1tV80F1r,IfcWallStandardCase,Metal - Stud Layer,0.0573,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80F1r,IfcWallStandardCase,Plasterboard,1.5078,m2,9.0,13.57,Finishes,
33emTEO_501u9yrN6HtGGk,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGGk,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtIlN,IfcWallStandardCase,Metal - Stud Layer,0.1163,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIlN,IfcWallStandardCase,Plasterboard,3.0614,m2,9.0,27.55,Finishes,
0mKoW7DhrAyxttVK7Mp30h,IfcWallStandardCase,Metal - Stud Layer,0.0586,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp30h,IfcWallStandardCase,Plasterboard,1.5411,m2,9.0,13.87,Finishes,
33emTEO_501u9yrN6HtJQu,IfcWallStandardCase,Metal - Stud Layer,0.0472,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJQu,IfcWallStandardCase,Plasterboard,1.242,m2,9.0,11.18,Finishes,
33emTEO_501u9yrN6HtG$6,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG$6,IfcWallStandardCase,Plasterboard,1.2292,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtGzo,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGzo,IfcWallStandardCase,Plasterboard,1.0372,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtG_X,IfcWallStandardCase,Metal - Stud Layer,0.1244,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG_X,IfcWallStandardCase,Plasterboard,3.2724,m2,9.0,29.45,Finishes,
33emTEO_501u9yrN6HtGGn,IfcWallStandardCase,Metal - Stud Layer,0.5277,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGGn,IfcWallStandardCase,Plasterboard,13.8856,m2,9.0,124.97,Finishes,
33emTEO_501u9yrN6HtJDz,IfcWallStandardCase,Metal - Stud Layer,0.0378,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJDz,IfcWallStandardCase,Plasterboard,0.9941,m2,9.0,8.95,Finishes,
31$_5GWU50XveZ1tV80EZY,IfcWallStandardCase,Metal - Stud Layer,0.057,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80EZY,IfcWallStandardCase,Plasterboard,1.4995,m2,9.0,13.5,Finishes,
33emTEO_501u9yrN6HtG9y,IfcWallStandardCase,Metal - Stud Layer,0.0378,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG9y,IfcWallStandardCase,Plasterboard,0.9956,m2,9.0,8.96,Finishes,
046wDKOiX36xmsaen5l8lg,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8lg,IfcWallStandardCase,Plasterboard,1.0372,m2,9.0,9.33,Finishes,
27dLDsxMX8Sv5rKurGZzpJ,IfcWallStandardCase,"Laminate - Ivory, Matte",0.0393,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGFt,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGFt,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
0mKoW7DhrAyxttVK7Mp3E8,IfcWallStandardCase,Metal - Stud Layer,0.0671,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3E8,IfcWallStandardCase,Plasterboard,1.7661,m2,9.0,15.89,Finishes,
33emTEO_501u9yrN6HtJ9H,IfcWallStandardCase,Metal - Stud Layer,0.0468,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ9H,IfcWallStandardCase,Plasterboard,1.2306,m2,9.0,11.08,Finishes,
046wDKOiX36xmsaen5lNHa,IfcWallStandardCase,Metal - Stud Layer,0.036,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNHa,IfcWallStandardCase,Plasterboard,0.9469,m2,9.0,8.52,Finishes,
0mKoW7DhrAyxttVK7Mp393,IfcWallStandardCase,Metal - Stud Layer,0.0617,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp393,IfcWallStandardCase,Plasterboard,1.6244,m2,9.0,14.62,Finishes,
33emTEO_501u9yrN6HtGUy,IfcWallStandardCase,Metal - Stud Layer,0.119,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGUy,IfcWallStandardCase,Plasterboard,3.1313,m2,9.0,28.18,Finishes,
0YUzX040H3bhUyeerRS8xL,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
0YUzX040H3bhUyeerRS8xL,IfcWallStandardCase,Plasterboard,1.0372,m2,9.0,9.33,Finishes,
31$_5GWU50XveZ1tV80EiI,IfcWallStandardCase,Metal - Stud Layer,0.6656,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80EiI,IfcWallStandardCase,Plasterboard,17.5168,m2,9.0,157.65,Finishes,
33emTEO_501u9yrN6HtJ8n,IfcWallStandardCase,Metal - Stud Layer,0.0411,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ8n,IfcWallStandardCase,Plasterboard,1.0825,m2,9.0,9.74,Finishes,
1_kJADXP57cwJc67yqILqm,IfcWallStandardCase,Metal - Stud Layer,0.054,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILqm,IfcWallStandardCase,Plasterboard,1.4201,m2,9.0,12.78,Finishes,
1_kJADXP57cwJc67yqILzD,IfcWallStandardCase,Metal - Stud Layer,0.0231,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILzD,IfcWallStandardCase,Plasterboard,0.6081,m2,9.0,5.47,Finishes,
046wDKOiX36xmsaen5l8cM,IfcWallStandardCase,Metal - Stud Layer,0.0486,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8cM,IfcWallStandardCase,Plasterboard,1.2801,m2,9.0,11.52,Finishes,
0mKoW7DhrAyxttVK7Mp3Mt,IfcWallStandardCase,Metal - Stud Layer,0.0461,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Mt,IfcWallStandardCase,Plasterboard,1.2143,m2,9.0,10.93,Finishes,
33emTEO_501u9yrN6HtGGQ,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGGQ,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
046wDKOiX36xmsaen5l8dV,IfcWallStandardCase,Metal - Stud Layer,0.5483,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8dV,IfcWallStandardCase,Plasterboard,14.4288,m2,9.0,129.86,Finishes,
0mKoW7DhrAyxttVK7Mp350,IfcWallStandardCase,Metal - Stud Layer,0.0703,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp350,IfcWallStandardCase,Plasterboard,1.8494,m2,9.0,16.64,Finishes,
046wDKOiX36xmsaen5l8k_,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5l8k_,IfcWallStandardCase,Plasterboard,1.2292,m2,9.0,11.06,Finishes,
1_kJADXP57cwJc67yqILTN,IfcWallStandardCase,Metal - Stud Layer,0.0547,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILTN,IfcWallStandardCase,Plasterboard,1.4392,m2,9.0,12.95,Finishes,
1Uma8nuu1Frxm4jZQJyU_M,IfcWallStandardCase,Metal - Stud Layer,0.0703,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyU_M,IfcWallStandardCase,Plasterboard,1.8494,m2,9.0,16.64,Finishes,
31$_5GWU50XveZ1tV80F2v,IfcWallStandardCase,Metal - Stud Layer,0.0529,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80F2v,IfcWallStandardCase,Plasterboard,1.3912,m2,9.0,12.52,Finishes,
33emTEO_501u9yrN6HtJO3,IfcWallStandardCase,Metal - Stud Layer,0.037,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJO3,IfcWallStandardCase,Plasterboard,0.9742,m2,9.0,8.77,Finishes,
33emTEO_501u9yrN6HtJRf,IfcWallStandardCase,Metal - Stud Layer,0.0215,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJRf,IfcWallStandardCase,Plasterboard,0.5645,m2,9.0,5.08,Finishes,
1Uma8nuu1Frxm4jZQJyUpf,IfcWallStandardCase,Metal - Stud Layer,0.0576,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUpf,IfcWallStandardCase,Plasterboard,1.5161,m2,9.0,13.65,Finishes,
33emTEO_501u9yrN6HtJVr,IfcWallStandardCase,Metal - Stud Layer,0.0721,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJVr,IfcWallStandardCase,Plasterboard,1.8981,m2,9.0,17.08,Finishes,
1Uma8nuu1Frxm4jZQJyUoA,IfcWallStandardCase,Metal - Stud Layer,0.0389,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUoA,IfcWallStandardCase,Plasterboard,1.0246,m2,9.0,9.22,Finishes,
33emTEO_501u9yrN6HtGbA,IfcWallStandardCase,Metal - Stud Layer,0.7869,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGbA,IfcWallStandardCase,Plasterboard,20.7068,m2,9.0,186.36,Finishes,
33emTEO_501u9yrN6HtJUq,IfcWallStandardCase,Metal - Stud Layer,0.0648,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJUq,IfcWallStandardCase,Plasterboard,1.7061,m2,9.0,15.35,Finishes,
33emTEO_501u9yrN6HtGpH,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGpH,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
0mKoW7DhrAyxttVK7Mp35W,IfcWallStandardCase,Metal - Stud Layer,0.0389,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp35W,IfcWallStandardCase,Plasterboard,1.0246,m2,9.0,9.22,Finishes,
33emTEO_501u9yrN6HtJIv,IfcWallStandardCase,Metal - Stud Layer,0.0451,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJIv,IfcWallStandardCase,Plasterboard,1.1861,m2,9.0,10.68,Finishes,
2Az8t8nqb9NxbeJ36pqe4P,IfcWallStandardCase,Metal - Stud Layer,0.1085,m3,0.0,0.0,(unpriced),missing from price list
2Az8t8nqb9NxbeJ36pqe4P,IfcWallStandardCase,Plasterboard,2.8564,m2,9.0,25.71,Finishes,
33emTEO_501u9yrN6HtJxJ,IfcWallStandardCase,Metal - Stud Layer,0.0424,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJxJ,IfcWallStandardCase,Plasterboard,1.1165,m2,9.0,10.05,Finishes,
33emTEO_501u9yrN6HtJTD,IfcWallStandardCase,Metal - Stud Layer,0.0594,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJTD,IfcWallStandardCase,Plasterboard,1.5645,m2,9.0,14.08,Finishes,
33emTEO_501u9yrN6HtGZO,IfcWallStandardCase,Metal - Stud Layer,0.0347,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGZO,IfcWallStandardCase,Plasterboard,0.9132,m2,9.0,8.22,Finishes,
1_kJADXP57cwJc67yqIL35,IfcWallStandardCase,Metal - Stud Layer,0.0412,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL35,IfcWallStandardCase,Plasterboard,1.083,m2,9.0,9.75,Finishes,
33emTEO_501u9yrN6HtG2A,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG2A,IfcWallStandardCase,Plasterboard,1.2292,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtHXJ,IfcWallStandardCase,Metal - Stud Layer,0.0409,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHXJ,IfcWallStandardCase,Plasterboard,1.0773,m2,9.0,9.7,Finishes,
33emTEO_501u9yrN6HtGbM,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGbM,IfcWallStandardCase,Plasterboard,1.0372,m2,9.0,9.33,Finishes,
1Uma8nuu1Frxm4jZQJyUnb,IfcWallStandardCase,Metal - Stud Layer,0.0484,m3,0.0,0.0,(unpriced),missing from price list
1Uma8nuu1Frxm4jZQJyUnb,IfcWallStandardCase,Plasterboard,1.2746,m2,9.0,11.47,Finishes,
33emTEO_501u9yrN6HtGuf,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGuf,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtGlU,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGlU,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtIZx,IfcWallStandardCase,Metal - Stud Layer,0.0363,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIZx,IfcWallStandardCase,Plasterboard,0.9565,m2,9.0,8.61,Finishes,
1_kJADXP57cwJc67yqILtt,IfcWallStandardCase,Metal - Stud Layer,0.0622,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILtt,IfcWallStandardCase,Plasterboard,1.6367,m2,9.0,14.73,Finishes,
33emTEO_501u9yrN6HtGq_,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGq_,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
1_kJADXP57cwJc67yqIL7x,IfcWallStandardCase,Metal - Stud Layer,0.0643,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL7x,IfcWallStandardCase,Plasterboard,1.6911,m2,9.0,15.22,Finishes,
1_kJADXP57cwJc67yqILxY,IfcWallStandardCase,Metal - Stud Layer,0.038,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILxY,IfcWallStandardCase,Plasterboard,0.9997,m2,9.0,9.0,Finishes,
1giqnsgvr6uA16isIlsnD$,IfcWallStandardCase,Metal - Stud Layer,0.0484,m3,0.0,0.0,(unpriced),missing from price list
1giqnsgvr6uA16isIlsnD$,IfcWallStandardCase,Plasterboard,1.2746,m2,9.0,11.47,Finishes,
0mKoW7DhrAyxttVK7Mp3d3,IfcWallStandardCase,Metal - Stud Layer,0.0788,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3d3,IfcWallStandardCase,Plasterboard,2.0743,m2,9.0,18.67,Finishes,
33emTEO_501u9yrN6HtGr6,IfcWallStandardCase,Metal - Stud Layer,0.5551,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGr6,IfcWallStandardCase,Plasterboard,14.608,m2,9.0,131.47,Finishes,
33emTEO_501u9yrN6HtJB8,IfcWallStandardCase,Metal - Stud Layer,0.047,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJB8,IfcWallStandardCase,Plasterboard,1.2373,m2,9.0,11.14,Finishes,
0mKoW7DhrAyxttVK7Mp31p,IfcWallStandardCase,Metal - Stud Layer,0.0671,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp31p,IfcWallStandardCase,Plasterboard,1.7661,m2,9.0,15.89,Finishes,
33emTEO_501u9yrN6HtHSy,IfcWallStandardCase,Metal - Stud Layer,0.0274,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtHSy,IfcWallStandardCase,Plasterboard,0.7212,m2,9.0,6.49,Finishes,
0mKoW7DhrAyxttVK7Mp3MP,IfcWallStandardCase,Metal - Stud Layer,0.6558,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3MP,IfcWallStandardCase,Plasterboard,17.2581,m2,9.0,155.32,Finishes,
0mKoW7DhrAyxttVK7Mp3Ss,IfcWallStandardCase,Metal - Stud Layer,0.0503,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp3Ss,IfcWallStandardCase,Plasterboard,1.323,m2,9.0,11.91,Finishes,
31$_5GWU50XveZ1tV80Eke,IfcWallStandardCase,Metal - Stud Layer,0.0538,m3,0.0,0.0,(unpriced),missing from price list
31$_5GWU50XveZ1tV80Eke,IfcWallStandardCase,Plasterboard,1.4162,m2,9.0,12.75,Finishes,
33emTEO_501u9yrN6HtJJo,IfcWallStandardCase,Metal - Stud Layer,0.0189,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJJo,IfcWallStandardCase,Plasterboard,0.4978,m2,9.0,4.48,Finishes,
1_kJADXP57cwJc67yqIL5e,IfcWallStandardCase,Metal - Stud Layer,0.0304,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL5e,IfcWallStandardCase,Plasterboard,0.7997,m2,9.0,7.2,Finishes,
046wDKOiX36xmsaen5lNSb,IfcWallStandardCase,Metal - Stud Layer,0.62,m3,0.0,0.0,(unpriced),missing from price list
046wDKOiX36xmsaen5lNSb,IfcWallStandardCase,Plasterboard,16.3152,m2,9.0,146.84,Finishes,
33emTEO_501u9yrN6HtJKY,IfcWallStandardCase,Metal - Stud Layer,0.0456,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJKY,IfcWallStandardCase,Plasterboard,1.1988,m2,9.0,10.79,Finishes,
33emTEO_501u9yrN6HtJ6J,IfcWallStandardCase,Metal - Stud Layer,0.0343,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJ6J,IfcWallStandardCase,Plasterboard,0.9031,m2,9.0,8.13,Finishes,
1_kJADXP57cwJc67yqILGd,IfcWallStandardCase,Metal - Stud Layer,0.0538,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILGd,IfcWallStandardCase,Plasterboard,1.4162,m2,9.0,12.75,Finishes,
33emTEO_501u9yrN6HtGuQ,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGuQ,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtG0T,IfcWallStandardCase,Type-X Plasterboard,22.6445,m2,9.0,203.8,Finishes,
33emTEO_501u9yrN6HtG0T,IfcWallStandardCase,Metal - Stud Layer,2.0833,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtG0T,IfcWallStandardCase,Type-X Plasterboard,22.6445,m2,9.0,203.8,Finishes,
33emTEO_501u9yrN6HtGLW,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGLW,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
1_kJADXP57cwJc67yqILwB,IfcWallStandardCase,Metal - Stud Layer,0.0421,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILwB,IfcWallStandardCase,Plasterboard,1.1079,m2,9.0,9.97,Finishes,
33emTEO_501u9yrN6HtIZU,IfcWallStandardCase,Metal - Stud Layer,0.0603,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtIZU,IfcWallStandardCase,Plasterboard,1.5862,m2,9.0,14.28,Finishes,
0mKoW7DhrAyxttVK7Mp342,IfcWallStandardCase,Metal - Stud Layer,0.0617,m3,0.0,0.0,(unpriced),missing from price list
0mKoW7DhrAyxttVK7Mp342,IfcWallStandardCase,Plasterboard,1.6244,m2,9.0,14.62,Finishes,
1_kJADXP57cwJc67yqIL_C,IfcWallStandardCase,Metal - Stud Layer,0.0317,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL_C,IfcWallStandardCase,Plasterboard,0.833,m2,9.0,7.5,Finishes,
33emTEO_501u9yrN6HtGsy,IfcWallStandardCase,Metal - Stud Layer,0.0467,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGsy,IfcWallStandardCase,Plasterboard,1.2286,m2,9.0,11.06,Finishes,
33emTEO_501u9yrN6HtGWr,IfcWallStandardCase,Metal - Stud Layer,0.0517,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGWr,IfcWallStandardCase,Plasterboard,1.3595,m2,9.0,12.24,Finishes,
33emTEO_501u9yrN6HtGMT,IfcWallStandardCase,Metal - Stud Layer,0.0394,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGMT,IfcWallStandardCase,Plasterboard,1.0366,m2,9.0,9.33,Finishes,
33emTEO_501u9yrN6HtJAF,IfcWallStandardCase,Metal - Stud Layer,0.0397,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJAF,IfcWallStandardCase,Plasterboard,1.0453,m2,9.0,9.41,Finishes,
33emTEO_501u9yrN6HtJOW,IfcWallStandardCase,Metal - Stud Layer,0.0287,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJOW,IfcWallStandardCase,Plasterboard,0.7565,m2,9.0,6.81,Finishes,
33emTEO_501u9yrN6HtJLl,IfcWallStandardCase,Metal - Stud Layer,0.0456,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJLl,IfcWallStandardCase,Plasterboard,1.1988,m2,9.0,10.79,Finishes,
1_kJADXP57cwJc67yqIL71,IfcWallStandardCase,Metal - Stud Layer,0.0421,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqIL71,IfcWallStandardCase,Plasterboard,1.1079,m2,9.0,9.97,Finishes,
33emTEO_501u9yrN6HtJFa,IfcWallStandardCase,Metal - Stud Layer,0.0289,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJFa,IfcWallStandardCase,Plasterboard,0.7609,m2,9.0,6.85,Finishes,
27dLDsxMX8Sv5rKurGZzuP,IfcWallStandardCase,"Laminate - Ivory, Matte",0.0356,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGLN,IfcWallStandardCase,Metal - Stud Layer,0.5277,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtGLN,IfcWallStandardCase,Plasterboard,13.8856,m2,9.0,124.97,Finishes,
33emTEO_501u9yrN6HtJDN,IfcWallStandardCase,Metal - Stud Layer,0.0264,m3,0.0,0.0,(unpriced),missing from price list
33emTEO_501u9yrN6HtJDN,IfcWallStandardCase,Plasterboard,0.6952,m2,9.0,6.26,Finishes,
1_kJADXP57cwJc67yqILK4,IfcWallStandardCase,Metal - Stud Layer,0.0696,m3,0.0,0.0,(unpriced),missing from price list
1_kJADXP57cwJc67yqILK4,IfcWallStandardCase,Plasterboard,1.8327,m2,9.0,16.49,Finishes,
1_kJADXP57cwJc67yqIL0Z,IfcWallStandardCase,Metal - Stud Layer,0.0678,m3,0.0,0.0,(unpriced),missing from price list
